posted_date,company,role,track,location,employment_type,eligibility,salary,source,url,job_id,status,date_added,qualification_excerpt
2026-08-12,StepFun (阶跃星辰),RTOS开发工程师,Software Engineering,广东 · 南山区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/aaa65921-50b6-44ac-b862-4ac0a2318a5a,aaa65921-50b6-44ac-b862-4ac0a2318a5a,Open,2026-09-12,"基于 RTOS(FreeRTOS / RT-Thread / ThreadX 等)进行智能音频设备的固件开发与调优,保障音频链路的实时性与稳定性; 负责音频通路开发:麦克风采集、编解码、录音存储 / 缓存、播放与提示音等; 负责音频外设的驱动与调试(I2S / PDM、Codec、麦克风阵列等),完成软硬件联调; 对接端侧音频算法(AEC / NS / AGC / VAD 等),配合完成音频效果调优; 基于 RTOS 做音频任务调度、缓冲(环形缓冲)管理与异常恢复; 参与量产问题排查(音频卡顿、丢帧、噪声、死机等),定位根因并输出解决方案。 任职要求 本科及以上学历,电子 / 通信 / 计算机等相关专业; 3 年左右嵌入式开发经验,熟悉 C 语言; 熟悉至少一种主流 RTOS(FreeRTOS / RT-Thread / ThreadX),有多任务开发经验; 熟悉音频接口与链路(I2S / PDM / Codec / DMA / 环形缓冲等),有音频外设调试经验; 了解常见音频编解码(Opus / AAC / ADPCM 等)或 AEC / NS / AGC / VAD 中的至少一类; 具备基本的问题定位能力(会用示波器 / 逻辑分析仪 / 日志排查)。 加分项 有消费级 / 可穿戴音频产品(录音笔、耳机、对讲、会议麦、工牌等)开发经验; 熟悉麦克风阵列 / 远场拾音; 有低功耗录音、边录边传、断点续录等经验; 有云端 ASR / 语音服务对接经验。"
2026-08-12,StepFun (阶跃星辰),RTOS系统开发,Software Engineering,上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/81ac12ac-483a-4474-aaae-a0a8a270b96a,81ac12ac-483a-4474-aaae-a0a8a270b96a,Open,2026-09-12,"岗位职责 基于主流 RTOS(FreeRTOS / RT-Thread / ThreadX 等)进行系统移植、适配与功能开发,保障系统实时性与稳定性; 负责 RTOS 内核模块的裁剪、配置与调试(任务调度、中断处理、内存管理、消息队列、信号量等); 负责设备互联与通信链路开发,包括 UART / SPI / I2C 等板级通信,以及 BLE / Wi-Fi 等无线连接能力的对接与调试; 基于 RTOS 搭建软件任务框架,配合硬件团队完成软硬件联调; 参与量产问题排查(死机、死锁、内存泄漏、实时性不足、连接异常等),定位根因并输出解决方案。 任职要求 本科及以上学历,电子 / 通信 / 计算机 / 自动化等相关专业; 3 年左右嵌入式开发经验,熟悉 C 语言; 熟悉至少一种主流 RTOS(FreeRTOS / RT-Thread / ThreadX / LiteOS),有内核裁剪、移植或调试经验; 熟悉 Cortex-M 架构及常用外设通信协议(UART / SPI / I2C 等),具备软硬件联调能力; 了解 BLE / Wi-Fi 等无线连接协议中的至少一种,有实际对接经验优先; 具备基本的问题定位能力(会用示波器 / 逻辑分析仪 / 日志排查)。 加分项 有智能硬件 / 穿戴设备 / IoT 产品的量产落地经验; 熟悉低功耗设计、多任务架构优化; 有 BLE / Wi-Fi 协议栈深度调试或联网通信经验。"
2026-08-12,StepFun (阶跃星辰),影像效果工程师,Software Engineering,上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/613707b8-24e7-45d0-8ad0-f6853848f994,613707b8-24e7-45d0-8ad0-f6853848f994,Open,2026-09-12,影像效果
2026-08-03,StepFun (阶跃星辰),Coding系统工程师,Software Engineering,上海市 · 徐汇区 / 北京市 · 海淀区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/ca7bd190-2a13-422b-98d2-561caef5cf69,ca7bd190-2a13-422b-98d2-561caef5cf69,Open,2026-09-12,岗位职责： 设计并实现基于大语言模型（LLM）的多模态 Agent 系统架构，支持多轮对话、工具调用、任务规划与执行； 集成外部工具、API、Agent Skills（搜索、数据库、代码执行等），扩展 Agent 能力边界； 设计并实现 Agent 行为监控、效果评估与对齐机制，保障系统输出的稳定性、安全性与可控性； 优化 Agent 系统的推理性能与并发处理能力，通过缓存策略、批处理、模型压缩与量化等技术手段提升效率并降低成本； 与算法训练团队协作，系统化提升 Agent 成功率、工具调用准确率与任务完成闭环能力； 任职要求 计算机 / AI / 软件工程相关专业，本科及以上学历，3 年以上工程经验； 精通 Python / Go / Rust / TypeScript 至少一门语言，具备复杂系统设计与工程落地能力； 深入理解大模型训练与推理机制，熟悉 LLM 后训练（Post-training）体系； 熟悉 Claude Agent SDK / OpenAI Agent / LangGraph / AutoGen / CrewAI 等框架优先； 对 AI 技术有强烈热情，具备快速学习前沿技术的能力。
2026-08-03,StepFun (阶跃星辰),Coding评测工程师,Software Engineering,上海市 · 徐汇区 / 北京市 · 海淀区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/70035a78-ca37-417d-a86c-fce18376459e,70035a78-ca37-417d-a86c-fce18376459e,Open,2026-09-12,一句话定义 负责大模型代码能力的评测体系建设与持续演进。定义模型在软件工程场景下的能力发展方向、质量标准，并构建可抵御刷分的评测体系，要求兼具一线工程判断力与AI评测方法论 工作范围 评测环境构建 为模型在特定方向上构建完整的任务完成环境，将真实软件开发流程抽象为可复现、可扩展的评测用例 设计模拟真实软件工程场景的评测环境，包含需求分析、架构设计、多文件编辑、Debug、测试覆盖等完整链路 评测标准制定 制定覆盖多语言的代码能力评测标准（正确性、代码质量、复杂度处理、工程规范等），建立能力基线并持续追踪 设计超越简单Pass/Fail的多维度评估维度，涵盖正确性、安全性、鲁棒性、可读性、执行效率等指标 基于评测结果进行结构化分析，持续迭代优化Rubric标准 评测数据工程 完成评测数据的全流程处理，包括数据清洗、过滤、去重与质量校验，构建高质量评测数据集 负责评测数据、评测样本与Benchmark的建设与治理，保障评测结果的客观性与可复现性 建立评测-训练闭环迭代机制，使能力提升可量化 人才画像 技术背景：计算机科学、人工智能、软件工程等相关专业，本科及以上学历 编程能力：精通Python，熟练掌握至少一种其他编程语言（Java/Go/C++/TypeScript等），有跨语言工程实践经验 工程经验： 具备复杂系统或产品的核心研发经验，能清晰阐述关键设计决策与权衡 评测经验：熟悉评测集、指标体系、Rubric设计及自动化评测流程，有评测平台、数据流水线或实验系统建设经验 LLM认知：对主流大模型的原理、能力边界及典型应用场景有较深入理解，熟悉大模型与Agent的常见评测方法 工具链：熟悉Linux、容器技术（Docker）及编排工具；熟悉主流LLM评测基准与方法论（HumanEval、SWE-bench等） 加分项 有安全、隔离的代码执行沙箱环境构建经验 有桌面沙盒与虚拟机环境相关构建经验，支持桌面端代码编译打包、应用启动、进程健康、UI渲染、跨平台一致性等验证环节 熟悉容器技术及编排工具，支持大规模并发调度的评测执行 有Broswer Use、自动化测试等相关项目经验
2026-07-28,Ubiquant (九坤),【梧桐计划】Quantitative Risk Analyst,Quantitative Finance,北京市 · 海淀区 / 上海市 · 虹口区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus_apply/ubiquantrecruit/37031#/job/f3b2fbfe-4e46-49c1-80f1-64e513fe27a2,f3b2fbfe-4e46-49c1-80f1-64e513fe27a2,Open,2026-09-12,岗位介绍 风控部门面向顶尖应届毕业生开设专项培养通道。入职后将在风险研究与风险管理两个方向完成系统性轮岗，深度参与量化模型研究与业务风险管控的全链条工作，轮岗结束后结合个人优势与业务需求完成定岗。 轮岗方向一：风险研究 - 参与风险模型的构建与优化，覆盖市场风险、流动性风险、信用风险等多种风险类型 - 协助完成情景分析与压力测试，识别投资组合在复杂市场条件下的潜在风险敞口 - 参与撰写组合风险评估报告，为管理层决策提供数据支持 - 跟踪前沿量化风险管理方法，参与研究工具的开发与优化 轮岗方向二：风险管理 - 梳理公司各业务线风险点，深度理解量化交易流程与风险管理框架 - 与交易台和投研密切沟通，参与日常交易事前/事中/事后风险监控，处理实时风险事件 - 协助维护和优化风险管理流程，识别风险点，设计和落地解决方案 岗位要求 - 国内外知名院校应届硕士及以上学历，金融工程、数学、统计学、物理、计算机、金融、经济等相关专业 - 对量化金融有浓厚兴趣，有意愿在风险研究或风险管理方向深耕 - 熟练掌握至少一种编程语言（Python / R / Matlab 等），具备数据分析与建模基础 - 逻辑清晰，善于从细节中发现问题并独立设计解决方案 - 具备良好的沟通能力与团队协作精神 加分项 - 有量化研究、策略开发或风险管理相关实习经历 - 熟悉 VaR、CVaR、波动率分析等风险管理工具 - 通过 FRM、CFA、CPA、精算等专业认证或正在备考 我们提供 - 系统性双向轮岗，兼顾研究深度与业务广度，帮助你找到最适合的发展方向 - 开放的研究环境与充足的资源支持 - 明确的职业发展路径，轮岗结束定岗后提供清晰的晋升通道 - 与行业顶尖量化团队并肩工作的机会
2026-07-27,Ubiquant (九坤),【梧桐计划】策略组合管理开发工程师,Quantitative Finance,北京市 · 海淀区 / 上海市 · 虹口区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus_apply/ubiquantrecruit/37031#/job/373d7781-469c-47d1-ad48-965949db3fec,373d7781-469c-47d1-ad48-965949db3fec,Open,2026-09-12,岗位职责： 设计开发投资组合生产系统。基于交易系统架构，开发交易策略生产相关模块支持策略交易，提升系统生产可靠性稳定性以及对策略交易事前的控制力； 根据不同策略和需求，设计和开发相应的交易模式，搭建基金经理策略到交易系统执行的桥梁； 日常维护和管理相关系统模块。 任职要求： 有良好的编程技能和编程习惯，熟练使用Python，了解C或C++加分； 有一定生产或数据分析系统开发经验，对系统架构、性能有一定了解； 熟悉Linux操作系统，熟悉并使用过关系型非关系型数据库或时序型数据库，熟悉sql； 具备一定的数据处理能力，熟悉并使用过Python、MATLAB、R、SAS中的数据分析模块或者功能； 良好的分析、归纳和总结能力，善于分析、解决实际问题，较强的数据敏感性和逻辑思维能力； 国内以及国外院校理工科专业本科及以上学历，计算机、数学、统计、电子、自动化等相关专业优先。
2026-07-27,Ubiquant (九坤),【梧桐计划】AI工程师,AI / ML,北京市 · 海淀区 / 上海市 · 虹口区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus_apply/ubiquantrecruit/37031#/job/e297d656-563c-483f-a1f0-f0460a508c52,e297d656-563c-483f-a1f0-f0460a508c52,Open,2026-09-12,岗位职责： Agent 核心能力研究：深度参与 AI Agent 在多个业务场景中的能力建设，研究复杂任务规划和拆解、稳定性优化、幻觉优化等技术问题，提升智能体长任务能力等； 智能体系统优化：系统性研究并优化 Agent 关键模块，如知识库自迭代和检索优化、Memory 机制设计、Tool Use 的规划与执行可靠性，提升多智能体通信效果，进而保障复杂任务场景下多智能体协作效率与准确率双优； 模型训练与后训练：参与大模型 CPT、SFT、OPD、RL 等训练流程，让模型训练过程中与上千 pod 实时通信，从环境中收集奖励，产出效果领先的 Agent； 工程化落地：搭建智能化训练平台，训练策略自动挖掘，训练任务自动自愈，模型效果自动提升； 前沿技术跟踪与预研：持续跟踪 NeurIPS、ICLR、ACL 等顶会最新进展，开展技术预研，为打造 AGI 添砖加瓦。 任职要求： 计算机、人工智能、数学、统计或其他理工科相关专业，本科及以上学历； 熟悉主流大语言模型和多模态，深入理解其核心机制与能力边界，具备模型调优或后训练的实操经验； 优秀的代码能力，熟练使用 Python，能独立完成实验设计、数据处理与效果评估全流程； 喜欢挑战，对 AI Agent 的根本性问题有自己的判断和好奇心，并可快速落地，高效验证自己的想法。 加分项： ﻿在 ACL、NeurIPS、ICLR、EMNLP、ICML 等国际顶级会议发表论文（一作优先）； 在 ACM-ICPC、IOI、NOI、Kaggle 等高水平竞赛中取得优异成绩。 我们能提供： 充足的算力资源，最具挑战的大模型后训练和 Agent 难题，专业的导师团队，为优秀人才提供顶级的福利待遇和激励回报。
2026-07-24,StepFun (阶跃星辰),Agent安全工程师,AI / ML,上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/ce5814c4-3f3d-4dd3-80ca-5186b64edc98,ce5814c4-3f3d-4dd3-80ca-5186b64edc98,Open,2026-09-12,"【岗位职责】 1、负责端侧及云端AIAgent安全建设,覆盖Prompt注入、越狱、RAG投毒、工具/Skill/插件调用链、权限与数 据流转、运行时异常检测; 2、对端侧/云端Agent的需求、方案、上线各环节做威胁建模与安全评审 3、负责Agent意图识别、工具/Skill调用、跨端通信、端云数女据流转等信任边界设计 4、输出可执行的安全设计规范与评审结论,推动整改闭环 5、建立安全用例、风险基线和回归机制,推动业务整改闭环,并自研检金测脚本、安全渗透测试工具或攻防环 境。 【任职资格】 1、硕士及以上,计算机/网络安全/AI相关专业;3年及以上安全一线经验(AI安全/应用安全/终端安全 任一方向) 2、深刻理解LLM/Agent安全威胁模型:能区分越狱、提示词注入、工具劫持、上下文污染、RAG投毒,并 对应到具体攻击路径与防护手段 3、有从0到1的真实落地案例(面试需能讲清:威胁场景→方案设计→落地效果/攻防验证) 4、工程能力:Python/Java/Kotlin/C++至少一门,能自研干检测工具、测评脚本、攻防验证环境 5、熟悉OWASP LLM Top 10、MITRE ATLAS等框架,并能落地为团队可用的清单/基线"
2026-07-24,StepFun (阶跃星辰),大模型强化学习算法研究员,AI / ML,北京市 · 海淀区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/a6e2e68f-7c88-47da-bb58-ddf261b71df7,a6e2e68f-7c88-47da-bb58-ddf261b71df7,Open,2026-09-12,"岗位职责 1、研究语言及多模态大模型RLHF阶段的广义强化算法，提升大模型的能力，探索大模型的自我进化之路。 2、研究大模型驱动的智能体算法，包括但是不局限于ReACT, Voyager, WebGPT, AutoGPT。 任职要求 1、985/211学历，计算机科学、人工智能、自动化、数学等专业。 2、具备扎实的机器学习基础和强悍的编码能力，能熟练使用 PyTorch。 3、在大模型训练和强化学习至少一个方向上有在学术工业界高影响力的工作。 4、对人工智能和大模型技术有强烈的兴趣和热情，愿意不断学习和探索新技术。 加分项 1、有 ICML、ICLR、NeurIPS、ACL、CVPR 等顶级学术会议发表过有影响力研究成果的优先。 2、在 ACM/ICPC、NOI/IOI、Kaggle 等编程/AI 比赛获奖者优先。 3、主导、参与过 AI 相关的有大影响力的开源/闭源项目的优先。"
2026-07-20,StepFun (阶跃星辰),Agent研发工程师（AIGC 漫剧方向）,AI / ML,上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/a05a5caf-06f7-4e7e-9cae-e75e6f6330f3,a05a5caf-06f7-4e7e-9cae-e75e6f6330f3,Open,2026-09-12,职位描述 负责 AIGC 生产 Agent 的研发与工程落地，包括多Agent协同、记忆机制、工具调用、流程编排、长链路任务执行等 打通文本、图像、视频、音频等多模态模型能力，实现自动化内容生产，持续提升内容生产平台的智能化、用户体验和稳定性 探索AIGC内容创作的新范式，打造可解释、可控的长链路创作工作流，提高内容一致性、生产效率与可控性 与产品、算法团队紧密协作，将创意需求转化为平台能力 任职要求 本科及以上学历，计算机等相关专业，熟悉掌握 Golang等编程语言 熟悉常见的架构设计思想，包括但不限于服务化、高可用、异步化、可扩展等 熟悉AI Agent相关技术，了解 Harness架构、Agent流程设计、多Agent协同、上下文工程、效果评测体系，能够独立完成Agent系统的设计、开发和部署工作 熟悉AIGC技术，包括但不限于生图、生成视频、生成音频等，掌握多模态生成模型的原理和应用方法，有AIGC产品经验者优先
2026-07-16,StepFun (阶跃星辰),AI数据处理分析工程师,AI / ML,北京市 · 海淀区 / 上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/8ce82f6a-f38c-4ab5-bc0d-869bb1f81ae4,8ce82f6a-f38c-4ab5-bc0d-869bb1f81ae4,Open,2026-09-12,"岗位职责 1. 搭建和完善数据仓库，设计数据模型与分层架构，沉淀公司数据资产，为算法训练和业务分析提供可靠的数据基座 2. 建设和维护数据平台产品（数据分析平台、数据集管理平台、DataAgent 等），推动数据治理，提升数据使用效率 3. 与算法团队深度合作，负责各类回流数据处理分析，持续提供高质量 SFT/评测/Agent 训练数据 4. 与产运团队深度合作，建立指标体系，搭建数据分析链路，辅助业务决策 任职要求 1. 3 年以上数据平台或数仓建设经验，有扎实的数据建模、ETL、数据治理、数据质量、数据安全合规等相关经验 2. 扎实的工程能力，精通SQL和Python,熟悉至少一门后端语言（Java/Scala/Go） 3. 熟悉分布式计算框架（Spark/Flink 等），有 TB 级数据处理实战经验 4. 熟悉数据湖相关技术（Delta/Iceberg/Hudi 等）；有主流数据治理平台（如Apache Atlas、DataHub）使用或开发经验 5. 具备系统架构设计与工程落地能力，良好的沟通协调能力及团队合作精神，具备独立驱动项目的能力 6. 熟悉大模型训练数据，有AI算法、数据相关公司工作经历优先；有创业公司工作经历优先"
2026-07-16,StepFun (阶跃星辰),Android系统功耗优化工程师,Software Engineering,广东 · 南山区 / 上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/8c8bc429-d4df-4cde-9c84-7fe12af0739d,8c8bc429-d4df-4cde-9c84-7fe12af0739d,Open,2026-09-12,岗位职责 1、负责Android系统功耗优化技术方案的设计和实现，具有一定模块设计能力: 2、负责高通平台基础功耗的调试，用户使用场景下的功耗问题分析，对平台功耗持续优化改进; 3、负责竞品调研以及功耗相关技术的拆解和分析; 4、参与产品功耗相关标准的审核和制定。 职位要求 1、本科及以上学历，计算机相关专业，熟悉 Android/Linux系统架构，3年以上Android开发经验; 2、具备Android Framework相关经验，熟悉常用的功耗调试手段和工具，具备扎实的JAVA或C++语言基础; 3、熟悉Android操作系统，掌握AMS、WMS、PowerManager、AlarmManager、Doze、JobScheduler等模块原理机制，有相关问题处理经验; 4、具备SoC低功耗技术设计开发相关项目经验者优先，熟悉5G网络功耗优化技术者优先; 5、具备较强的学习和问题分析能力，工作积极主动，团队协作意识强。 6、计算机科学、软件工程、电子工程或相关专业本科及以上学历
2026-07-16,StepFun (阶跃星辰),系统开发工程师,Software Engineering,广东 · 南山区 / 上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/442fe691-520c-4081-872e-2156b2f791af,442fe691-520c-4081-872e-2156b2f791af,Open,2026-09-12,"岗位职责： 1、Android Framework 层开发与定制，负责 Android 系统核心框架层（如ActivityManager,WindowManager,InputManager, Sensor,指纹人脸 等）的模块开发、功能定制和性能优化。 2、根据产品需求，进行 AOSP 的深度定制和移植，适配不同硬件平台（SoC）。 3、开发或扩展 Framework 层的新 API 和服务，支持上层应用的特殊需求。 4、跟踪 Android 最新版本（如 Android 15，16）的新特性、新框架和技术演进方向。 5、与硬件/BSP/驱动团队协作，确保硬件与系统的良好协同，与应用开发团队协作，提供 Framework 层支持，解决应用遇到的系统兼容性或性能问题。 6、编写清晰的技术设计文档、接口文档、问题分析报告和知识库文档。 职位要求 1、计算机科学、软件工程、电子工程或相关专业本科及以上学历； 2、年及以上 Android 系统开发经验； 3、精通 Java 和 Kotlin： 深入理解面向对象设计、多线程、并发编程。 4、深入理解 Android Framework 架构： 对 AOSP 架构、核心服务、Binder 通信机制、Zygote 进程模型、AMS、WMS、PMS、Input、Sensor、指纹、人脸等模块有深刻理解。 5、熟练的 C/C++ 能力： 能够阅读、修改和调试 Native Framework 层代码（如 JNI、部分系统服务） 6、熟练运用 adb, logcat, systrace, perfetto, bugreport, GDB/LLDB 等工具进行复杂问题定位"
2026-07-15,NVIDIA China,【2027校园招聘】高性能计算工程师（多方向）,AI Infrastructure / Systems,上海市 · 浦东新区 / 广东 · 南山区 / 北京市 · 朝阳区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus-recruitment/nvidia/47111#/job/5eaec65d-4323-4d80-9f54-5c1eef36c56f,5eaec65d-4323-4d80-9f54-5c1eef36c56f,Open,2026-09-12,
2026-07-15,NVIDIA China,【2027校园招聘】AI工程师（多方向）,AI / ML,上海市 · 浦东新区 / 广东 · 南山区 / 北京市 · 朝阳区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus-recruitment/nvidia/47111#/job/9bad93b7-226a-40aa-9ba0-3637e3e7b6de,9bad93b7-226a-40aa-9ba0-3637e3e7b6de,Open,2026-09-12,
2026-07-15,NVIDIA China,【2027校园招聘】软件工程师 - 自动驾驶方向,Software Engineering,上海市 · 浦东新区 / 广东 · 南山区 / 北京市 · 朝阳区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus-recruitment/nvidia/47111#/job/38855ab7-99cc-4d1c-86ed-f0426c2e65bd,38855ab7-99cc-4d1c-86ed-f0426c2e65bd,Open,2026-09-12,
2026-07-14,NVIDIA China,【2027校园招聘】机器人工程师 - 具身智能方向,AI / ML,上海市 · 浦东新区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus-recruitment/nvidia/47111#/job/71bb2b5a-b73f-4162-9b3b-38938d8b8fe5,71bb2b5a-b73f-4162-9b3b-38938d8b8fe5,Open,2026-09-12,
2026-07-14,NVIDIA China,【2027校园招聘】机器人软件工程师 -  部署与人形机器人方向,AI / ML,上海市 · 浦东新区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus-recruitment/nvidia/47111#/job/60dbc324-d19e-44c5-b1c7-c986a441f8ba,60dbc324-d19e-44c5-b1c7-c986a441f8ba,Open,2026-09-12,
2026-07-14,StepFun (阶跃星辰),Surface Flinger开发工程师,Software Engineering,上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/32da9cd6-f1a2-47ce-88a0-d99c12a72b81,32da9cd6-f1a2-47ce-88a0-d99c12a72b81,Open,2026-09-12,SurfaceFlinger  hwc开发和维护
2026-07-11,StepFun (阶跃星辰),RTOS系统嵌入式开发工程师,Software Engineering,上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/78ee4f4c-ba65-49ed-a3a7-94ed88a94b24,78ee4f4c-ba65-49ed-a3a7-94ed88a94b24,Open,2026-09-12,岗位职责 1、负责各类MCU平台RTOS系统移植、适配、开发与性能优化，保障系统实时性、稳定性，支撑产品量产。 2、负责RTOS内核模块裁剪、调试与迭代，熟练运用任务调度、中断处理、内存管理、消息队列、信号量等核心机制。 3、负责GPIO、UART、SPI、I2C、CAN等各类外设驱动开发、调试与适配工作，配合团队完成软硬件联调。 4、基于RTOS搭建软件任务架构，开发业务功能，规范代码，提升项目可维护性。 5、负责项目研发与量产问题排查，解决内存泄漏、任务死锁、实时性不足等系统问题。 6、参与技术预研、方案评审，编写技术文档，跟进前沿技术。 任职要求 1、本科及以上学历，电子、计算机、自动化等相关专业，3年以上RTOS嵌入式开发经验。 2、精通C语言，具备扎实的嵌入式编程与调试能力，熟悉编码规范。 3、熟练使用FreeRTOS、RT-Thread、LiteOS等主流实时操作系统，有中断处理、线程同步通信，具备系统裁  剪、移植及实时性调优经验。 4、熟悉Cortex-M架构，熟练使用主流MCU，熟悉各类常用外设通信协议，具备软硬件联调开发经验。 5、熟悉嵌入式低功耗开发、多任务架构优化，能独立排查死机、死锁、内存异常等各类嵌入式系统问题。 6、工作严谨负责，具备良好的团队协作与执行力，有穿戴设备、智能硬件项目量产经验优先；
2026-07-10,NVIDIA China,【2027校园招聘】AI基础设施工程师,AI Infrastructure / Systems,上海市 · 浦东新区 / 广东 · 南山区 / 北京市 · 朝阳区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus-recruitment/nvidia/47111#/job/b6dea061-c1c0-474b-91e0-7456d13abacd,b6dea061-c1c0-474b-91e0-7456d13abacd,Open,2026-09-12,
2026-07-10,NVIDIA China,【2027校园招聘】C++软件开发工程师,AI Infrastructure / Systems,上海市 · 浦东新区 / 广东 · 南山区 / 北京市 · 朝阳区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus-recruitment/nvidia/47111#/job/a1905201-116c-4039-a967-55f4ae364215,a1905201-116c-4039-a967-55f4ae364215,Open,2026-09-12,
2026-07-10,NVIDIA China,【2027校园招聘】机器人软件工程师 - 仿真方向,AI / ML,上海市 · 浦东新区,全职,Confirmed campus,Not published,Official MokaHR,https://app.mokahr.com/campus-recruitment/nvidia/47111#/job/32d048e9-2a58-43b1-96a4-24c515b0405e,32d048e9-2a58-43b1-96a4-24c515b0405e,Open,2026-09-12,
2026-07-08,StepFun (阶跃星辰),音频软件工程师,Software Engineering,上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/11a6bd24-50ca-494d-af18-47609cabc75c,11a6bd24-50ca-494d-af18-47609cabc75c,Open,2026-09-12,岗位职责 负责Qualcomm平台Android Audio Framework模块开发、维护及性能优化，包括Framework、HAL、Audio Policy、Audio Service等模块。 负责Android音频相关功能开发，包括但不限于： Playback / Record / Voice Call / VoIP /Bluetooth Audio / USB Audio / Spatial Audio / ANC相关音频接口 负责Android Audio Pipeline问题分析及性能调优，包括： Latency/ Audio Glitch /Power Optimization 等等； 负责Audio Framework架构设计及新功能预研。 支持产品量产过程中的音频问题分析、定位及解决； 与ADSP、Audio HAL、Kernel Driver、Codec Driver 等模块协同完成音频功能开发及问题定位 输出技术文档，推动Audio软件平台持续优化。 基本要求 本科及以上学历，计算机、通信、电子、软件工程相关专业。 熟悉Android Audio Framework架构，包括： Audio Framework / AudioFlinger / AudioPolicyManager / AudioPolicyService / AudioTrack / AudioRecord /AudioService 了解高通平台中 Audio HAL、Kernel Driver、ADSP 等相关知识。 3年以上Android Framework开发经验； 有Qualcomm平台手机项目开发经验优先。
2026-07-05,StepFun (阶跃星辰),语音开放平台产品研发,Software Engineering,上海市 · 徐汇区,全职,Review eligibility,Not published,Official MokaHR,https://app.mokahr.com/social-recruitment/step/94904#/job/9a2b6ba7-de3b-4302-98d0-eff0d860a533,9a2b6ba7-de3b-4302-98d0-eff0d860a533,Open,2026-09-12,职位描述 负责语音大模型 Agent 能力建设，包括实时语音交互、多轮对话、任务执行与工具调用能力研发； 参与 ASR、TTS、语音理解、语音智能体（Voice Agent）等核心能力的工程化落地； 构建面向企业场景的语音 Agent 工作流、Prompt、记忆与规划能力； 负责语音模型服务优化，包括低延迟推理、流式交互、实时中断等关键技术； 与算法、产品、行业团队协同，推动智能客服、数字人、语音助手等场景落地。 任职要求 本科及以上学历，计算机、人工智能相关专业； 熟悉 Python/Golang/C++ 至少一种开发语言； 熟悉 LLM Agent、Function Calling、Workflow、RAG 等技术体系； 了解 ASR、TTS、语音大模型或实时音视频技术优先； 具备较强的工程能力与复杂系统设计能力； 有智能客服、数字人、座舱语音等项目经验优先。
